Created At,Action,Klass Type,from,to
3/3/16 23:45,read,Design,176975,179150
2/13/16 16:29,read,Photo,179103,179150
1/30/16 17:58,read,Photo,179127,179150
5/7/16 17:53,reaction_on,Design,179129,179150
5/7/16 17:53,read,Design,179129,179150
5/9/16 18:41,read,Design,179129,179150
1/16/16 17:14,read,about_me,179150,179150
1/16/16 17:15,read,about_me,179150,179150
1/16/16 17:16,read,about_me,179150,179150
1/16/16 17:20,read,about_me,179150,179150
1/16/16 17:22,read,about_me,179150,179150
1/16/16 17:23,read,about_me,179150,179150
1/16/16 17:24,read,about_me,179150,179150
1/16/16 17:45,read,about_me,179150,179150
1/16/16 18:08,read,about_me,179150,179150
1/16/16 18:17,read,about_me,179150,179150
1/16/16 18:32,read,about_me,179150,179150
1/16/16 18:40,read,about_me,179150,179150
1/23/16 16:47,read,about_me,179150,179150
1/23/16 16:56,read,about_me,179150,179150
1/23/16 17:18,read,about_me,179150,179150
1/23/16 17:21,read,about_me,179150,179150
1/23/16 18:56,read,about_me,179150,179150
1/30/16 16:05,read,about_me,179150,179150
1/30/16 16:07,read,about_me,179150,179150
1/30/16 16:09,read,about_me,179150,179150
1/30/16 16:10,read,about_me,179150,179150
1/30/16 16:11,read,about_me,179150,179150
1/30/16 16:12,read,about_me,179150,179150
1/30/16 16:14,read,about_me,179150,179150
1/30/16 16:56,read,about_me,179150,179150
1/30/16 16:57,read,about_me,179150,179150
2/20/16 16:38,read,about_me,179150,179150
3/19/16 16:38,read,about_me,179150,179150
4/9/16 17:39,read,about_me,179150,179150
5/21/16 18:39,read,about_me,179150,179150
3/19/16 16:38,read,badges,179150,179150
2/20/16 17:25,read,Design,179150,179150
2/27/16 16:07,read,Design,179150,179150
5/7/16 16:53,read,Design,179150,179150
5/7/16 16:55,read,Design,179150,179150
4/9/16 17:43,read,Design,179150,179150
2/1/16 19:14,read,Design,179150,179150
2/6/16 16:46,read,Photo,179150,179150
2/6/16 16:53,read,Photo,179150,179150
1/30/16 16:18,read,Photo,179151,179150
1/27/16 0:48,read,about_me,179156,179150
1/27/16 19:08,read,about_me,179156,179150
4/16/16 15:05,read,Design,179178,179150
1/30/16 16:09,read,Photo,179178,179150
1/30/16 16:12,read,Photo,179178,179150
2/13/16 16:37,read,Photo,179178,179150
2/13/16 16:38,read,Photo,179178,179150
2/26/16 16:45,read,Design,179211,179150
4/16/16 12:49,read,Design,179211,179150
2/13/16 16:26,read,Photo,179211,179150
4/16/16 15:33,read,Design,179221,179150
5/7/16 16:01,read,Design,179221,179150
5/7/16 16:15,read,Design,179221,179150
1/23/16 18:44,read,Design,179224,179150
1/30/16 16:14,read,Photo,179224,179150
1/23/16 18:53,read,Design,179272,179150
1/23/16 18:52,read,Design,179272,179150
2/6/16 17:59,read,Design,179272,179150
3/17/16 19:42,assess,UserChallenge,78079,179151
3/17/16 19:38,assess,UserChallenge,78079,179151
3/17/16 19:39,assess,UserChallenge,78079,179151
3/11/16 18:17,read,Design,78079,179151
2/26/16 22:48,comment,VisualWork,78344,179151
2/26/16 22:48,reaction_on,Design,78344,179151
2/26/16 22:47,read,Design,78344,179151
2/26/16 22:48,read,Design,78344,179151
2/3/16 21:33,assess,UserChallenge,98159,179151
2/10/16 19:36,assess,UserChallenge,98159,179151
2/26/16 10:31,assess,UserChallenge,98159,179151
2/10/16 19:57,assess,UserChallenge,98159,179151
1/27/16 20:53,assess,UserChallenge,98159,179151
2/12/16 5:25,comment,VisualWork,167356,179151
2/12/16 5:26,comment,VisualWork,167356,179151
2/12/16 5:25,read,Photo,167356,179151
1/24/16 23:11,reaction_on,Design,176973,179151
1/24/16 23:11,reaction_on,Design,176973,179151
1/19/16 18:09,reaction_on,Video,176973,179151
1/19/16 17:48,reaction_on,Video,176973,179151
1/24/16 23:10,read,Design,176973,179151
2/4/16 3:34,read,Design,176973,179151
1/19/16 17:47,read,Video,176973,179151
1/19/16 18:09,read,Video,176973,179151
3/19/16 15:30,assess,UserChallenge,176973,179151
2/12/16 5:26,reaction_on,Design,176973,179151
2/25/16 23:04,reaction_on,Design,176973,179151
3/4/16 23:01,reaction_on,Photo,176973,179151
2/6/16 4:28,read,about_me,176973,179151
2/25/16 23:04,read,Design,176973,179151
2/12/16 5:26,read,Design,176973,179151
3/4/16 23:01,read,Photo,176973,179151
1/23/16 17:25,reaction_on,Video,179098,179151
1/23/16 17:25,reaction_on,Video,179098,179151
1/16/16 18:39,read,about_me,179098,179151
1/23/16 17:24,read,Video,179098,179151
1/23/16 17:25,read,Video,179098,179151
1/18/16 17:44,comment,Video,179103,179151
1/18/16 17:44,reaction_on,Video,179103,179151
3/19/16 15:39,read,Design,179103,179151
1/18/16 17:43,read,Video,179103,179151
1/21/16 0:44,read,Video,179103,179151
2/13/16 2:57,read,Photo,179115,179151
1/30/16 17:56,reaction_on,Photo,179127,179151
1/30/16 17:55,read,Photo,179127,179151
1/23/16 16:15,read,Video,179127,179151
1/23/16 16:58,read,Video,179127,179151
1/23/16 17:41,read,Video,179127,179151
1/23/16 17:21,read,about_me,179129,179151
1/16/16 17:18,read,about_me,179151,179151
1/16/16 17:19,read,about_me,179151,179151
1/16/16 17:23,read,about_me,179151,179151
1/16/16 17:24,read,about_me,179151,179151
1/16/16 17:40,read,about_me,179151,179151
1/16/16 17:45,read,about_me,179151,179151
1/16/16 17:46,read,about_me,179151,179151
1/16/16 17:47,read,about_me,179151,179151
1/16/16 17:48,read,about_me,179151,179151
1/16/16 18:30,read,about_me,179151,179151
1/16/16 20:05,read,about_me,179151,179151
1/16/16 20:11,read,about_me,179151,179151
1/23/16 17:22,read,about_me,179151,179151
2/27/16 16:06,read,about_me,179151,179151
3/19/16 15:25,read,about_me,179151,179151
3/19/16 15:26,read,about_me,179151,179151
3/19/16 15:27,read,about_me,179151,179151
3/19/16 15:32,read,about_me,179151,179151
3/19/16 15:33,read,about_me,179151,179151
3/19/16 15:35,read,about_me,179151,179151
3/19/16 16:34,read,about_me,179151,179151
3/20/16 22:32,read,about_me,179151,179151
3/22/16 15:09,read,about_me,179151,179151
3/19/16 15:33,read,badges,179151,179151
3/19/16 15:35,read,badges,179151,179151
3/19/16 15:36,read,badges,179151,179151
3/19/16 15:57,read,badges,179151,179151
3/19/16 16:34,read,badges,179151,179151
3/20/16 22:32,read,badges,179151,179151
3/22/16 15:09,read,badges,179151,179151
2/27/16 16:05,read,Design,179151,179151
1/30/16 16:59,read,Photo,179151,179151
2/6/16 15:50,read,Photo,179151,179151
2/20/16 16:39,read,Photo,179151,179151
2/27/16 16:05,read,Photo,179151,179151
3/19/16 15:25,read,Photo,179151,179151
3/19/16 15:26,read,Photo,179151,179151
3/19/16 15:28,read,Photo,179151,179151
1/16/16 20:11,read,portfolio,179151,179151
1/23/16 16:46,read,Video,179151,179151
1/23/16 16:47,read,Video,179151,179151
1/19/16 2:14,comment,Video,179156,179151
1/16/16 18:39,read,about_me,179156,179151
1/27/16 0:47,read,about_me,179156,179151
2/25/16 2:22,read,BlogPost,179156,179151
1/19/16 2:13,read,Video,179156,179151
1/16/16 18:00,read,about_me,179178,179151
2/6/16 16:13,read,about_me,179178,179151
1/30/16 16:06,read,Design,179178,179151
1/30/16 18:00,read,Photo,179178,179151
3/19/16 14:29,read,Photo,179178,179151
2/6/16 16:14,read,portfolio,179178,179151
1/16/16 20:31,read,Video,179178,179151
1/30/16 18:01,comment,VisualWork,179211,179151
1/23/16 22:27,reaction_on,Design,179211,179151
1/30/16 18:01,reaction_on,Photo,179211,179151
3/19/16 15:46,read,Design,179211,179151
1/23/16 22:27,read,Design,179211,179151
1/30/16 17:56,read,Photo,179211,179151
1/30/16 18:01,read,Photo,179211,179151
2/6/16 16:50,read,Photo,179211,179151
1/23/16 17:23,read,Video,179211,179151
3/19/16 16:17,read,Design,179221,179151
1/30/16 17:56,read,Photo,179221,179151
1/30/16 17:58,read,Photo,179221,179151
1/23/16 16:08,read,Video,179221,179151
1/23/16 16:20,read,Video,179221,179151
1/30/16 17:59,comment,VisualWork,179223,179151
1/30/16 17:59,read,Photo,179223,179151
1/30/16 17:57,reaction_on,Photo,179224,179151
1/30/16 17:58,reaction_on,Photo,179224,179151
1/30/16 17:58,reaction_on,Photo,179224,179151
1/30/16 17:57,reaction_on,Photo,179224,179151
1/23/16 19:51,reaction_on,Video,179224,179151
1/23/16 19:51,reaction_on,Video,179224,179151
1/23/16 19:51,reaction_on,Video,179224,179151
3/28/16 23:05,read,Design,179224,179151
1/30/16 17:00,read,Photo,179224,179151
1/30/16 17:57,read,Photo,179224,179151
1/30/16 17:58,read,Photo,179224,179151
3/28/16 23:05,read,Photo,179224,179151
1/23/16 19:50,read,Video,179224,179151
1/23/16 17:26,reaction_on,Video,179227,179151
1/23/16 17:25,read,Video,179227,179151
1/30/16 17:56,reaction_on,Photo,179228,179151
1/30/16 17:56,reaction_on,Photo,179228,179151
1/30/16 17:28,read,Photo,179228,179151
1/30/16 17:56,read,Photo,179228,179151
1/23/16 17:34,read,about_me,179272,179151
1/23/16 16:42,read,Video,179272,179151
1/23/16 17:19,read,Video,179272,179151
5/21/16 14:00,assess,UserChallenge,98159,179152
5/21/16 14:00,assess,UserChallenge,98159,179152
4/23/16 14:05,assess,UserChallenge,98159,179152
5/27/16 14:58,assess,UserChallenge,98159,179152
2/5/16 22:48,assess,UserChallenge,98159,179152
2/12/16 20:11,assess,UserChallenge,98159,179152
3/4/16 18:43,assess,UserChallenge,98159,179152
2/13/16 3:43,assess,UserChallenge,98159,179152
2/19/16 22:23,assess,UserChallenge,98159,179152
3/31/16 19:51,assess,UserChallenge,98159,179152
3/31/16 19:48,assess,UserChallenge,98159,179152
4/1/16 15:06,assess,UserChallenge,98159,179152
3/31/16 19:50,assess,UserChallenge,98159,179152
5/21/16 17:15,assess,UserChallenge,159635,179152
5/21/16 17:16,assess,UserChallenge,159635,179152
3/3/16 18:31,read,BlogPost,159635,179152
3/3/16 18:33,read,BlogPost,159635,179152
3/3/16 18:20,read,Design,159635,179152
2/27/16 16:28,read,portfolio,159635,179152
1/16/16 16:46,read,about_me,159635,179152
1/15/16 19:42,read,about_me,159635,179152
2/13/16 16:45,read,about_me,159635,179152
2/27/16 16:28,read,about_me,159635,179152
4/9/16 15:19,read,Design,179099,179152
1/23/16 17:17,read,Video,179143,179152
1/23/16 17:20,read,Video,179143,179152
1/16/16 17:12,read,about_me,179152,179152
1/16/16 17:49,read,about_me,179152,179152
1/16/16 17:50,read,about_me,179152,179152
1/16/16 18:32,read,about_me,179152,179152
1/16/16 18:39,read,about_me,179152,179152
1/23/16 17:07,read,about_me,179152,179152
3/12/16 16:41,read,about_me,179152,179152
3/12/16 18:35,read,about_me,179152,179152
3/5/16 14:51,read,Design,179163,179152
3/19/16 15:52,read,Photo,179166,179152
3/19/16 15:03,read,Photo,179186,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
1/23/16 17:08,reaction_on,Video,179188,179152
3/5/16 16:49,read,Design,179188,179152
1/23/16 17:07,read,Video,179188,179152
2/6/16 17:40,read,Design,179198,179152
1/23/16 22:26,read,Video,179203,179152
3/5/16 17:08,read,Design,179235,179152
3/5/16 17:06,read,Design,179235,179152
3/5/16 17:07,read,Design,179237,179152
2/13/16 17:01,read,Photo,179246,179152
5/21/16 18:57,read,Video,179246,179152
2/6/16 17:36,reaction_on,Design,179376,179152
2/6/16 17:36,reaction_on,Design,179376,179152
2/6/16 17:36,read,Design,179376,179152
2/6/16 16:18,read,Photo,179376,179152
1/24/16 20:47,read,Video,179376,179152
3/28/16 1:04,read,Badges,179469,179152
3/28/16 1:04,read,about_me,179469,179152
4/2/16 15:18,read,Design,182367,179152
4/9/16 15:09,read,Design,182367,179152
4/9/16 17:33,read,Design,182367,179152
4/30/16 17:19,read,Design,182367,179152
2/26/16 11:06,assess,UserChallenge,98159,179154
2/26/16 11:14,assess,UserChallenge,98159,179154
1/29/16 17:01,comment,VisualWork,167356,179154
1/29/16 17:51,comment,VisualWork,167356,179154
1/29/16 17:00,read,Photo,167356,179154
1/29/16 17:50,read,Photo,167356,179154
1/18/16 1:03,comment,Video,176974,179154
1/31/16 1:49,comment,VisualWork,176974,179154
2/7/16 5:05,comment,VisualWork,176974,179154
1/23/16 17:53,reaction_on,Photo,176974,179154
1/31/16 1:48,reaction_on,Photo,176974,179154
2/7/16 5:05,reaction_on,Photo,176974,179154
1/29/16 19:11,reaction_on,Photo,176974,179154
1/31/16 1:48,reaction_on,Photo,176974,179154
2/7/16 5:05,reaction_on,Photo,176974,179154
1/18/16 1:01,reaction_on,Video,176974,179154
2/11/16 20:59,read,Pathways,176974,179154
2/23/16 20:35,read,Pathways,176974,179154
2/26/16 17:40,read,Pathways,176974,179154
3/7/16 23:26,read,Pathways,176974,179154
1/23/16 17:53,read,Photo,176974,179154
1/29/16 19:11,read,Photo,176974,179154
1/31/16 1:48,read,Photo,176974,179154
2/7/16 5:04,read,Photo,176974,179154
1/23/16 0:10,read,about_me,176974,179154
2/11/16 20:56,read,about_me,176974,179154
2/23/16 20:34,read,about_me,176974,179154
2/26/16 17:40,read,about_me,176974,179154
3/7/16 23:26,read,about_me,176974,179154
1/16/16 20:42,read,Video,176974,179154
1/18/16 1:00,read,Video,176974,179154
1/18/16 1:03,read,Video,176974,179154
1/31/16 1:40,read,Video,176974,179154
2/3/16 18:51,read,Video,176974,179154
2/3/16 18:52,read,Video,176974,179154
1/23/16 16:33,read,Video,179114,179154
1/30/16 18:40,comment,Video,179154,179154
1/16/16 17:20,read,about_me,179154,179154
1/16/16 17:21,read,about_me,179154,179154
1/16/16 17:22,read,about_me,179154,179154
1/16/16 17:24,read,about_me,179154,179154
1/16/16 18:10,read,about_me,179154,179154
1/16/16 18:20,read,about_me,179154,179154
1/16/16 17:21,read,portfolio,179154,179154
1/16/16 18:20,read,portfolio,179154,179154
1/30/16 18:40,read,Video,179154,179154
1/23/16 18:08,read,Photo,179170,179154
1/23/16 16:31,read,Video,179207,179154
1/16/16 18:43,read,Video,179217,179154
3/29/16 15:46,read,Badges,177041,179155
4/9/16 14:45,read,Badges,177041,179155
3/29/16 15:46,read,about_me,177041,179155
4/9/16 14:45,read,about_me,177041,179155
3/17/16 19:18,assess,UserChallenge,78079,179156
3/17/16 19:12,assess,UserChallenge,78079,179156
3/17/16 19:42,assess,UserChallenge,78079,179156
3/24/16 3:57,assess,UserChallenge,78079,179156
2/17/16 22:57,assess,UserChallenge,98159,179156
2/17/16 22:51,assess,UserChallenge,98159,179156
2/21/16 6:05,read,Design,163335,179156
2/21/16 6:08,read,about_me,163335,179156
2/12/16 5:18,comment,VisualWork,167356,179156
2/12/16 5:16,read,Photo,167356,179156
1/19/16 18:11,reaction_on,Video,176973,179156
1/19/16 17:50,reaction_on,Video,176973,179156
1/19/16 17:50,reaction_on,Video,176973,179156
1/30/16 18:41,read,Photo,176973,179156
2/4/16 3:33,read,Photo,176973,179156
1/19/16 17:49,read,Video,176973,179156
1/19/16 18:10,read,Video,176973,179156
1/19/16 18:11,read,Video,176973,179156
2/12/16 5:26,reaction_on,Photo,176973,179156
2/12/16 5:27,reaction_on,Photo,176973,179156
4/9/16 15:36,read,Design,176973,179156
2/13/16 16:10,read,Pathways,176973,179156
2/12/16 5:26,read,Photo,176973,179156
2/12/16 5:27,read,Photo,176973,179156
2/13/16 16:11,read,Photo,176973,179156
2/13/16 16:10,read,about_me,176973,179156
1/16/16 18:40,read,about_me,179098,179156
1/23/16 16:50,read,Video,179098,179156
1/23/16 17:21,read,Video,179098,179156
1/23/16 17:26,read,Video,179098,179156
1/18/16 17:45,read,Video,179103,179156
1/21/16 0:40,read,Video,179103,179156
3/19/16 15:33,read,Design,179150,179156
1/16/16 20:11,read,Video,179151,179156
1/23/16 17:35,read,Video,179151,179156
1/16/16 17:17,read,about_me,179156,179156
1/16/16 17:18,read,about_me,179156,179156
1/16/16 17:19,read,about_me,179156,179156
1/16/16 17:20,read,about_me,179156,179156
1/16/16 17:30,read,about_me,179156,179156
1/16/16 17:31,read,about_me,179156,179156
1/16/16 17:32,read,about_me,179156,179156
1/16/16 17:34,read,about_me,179156,179156
1/16/16 17:39,read,about_me,179156,179156
1/16/16 17:54,read,about_me,179156,179156
1/16/16 17:57,read,about_me,179156,179156
1/16/16 17:59,read,about_me,179156,179156
1/16/16 18:36,read,about_me,179156,179156
1/16/16 18:41,read,about_me,179156,179156
1/16/16 18:42,read,about_me,179156,179156
1/16/16 18:43,read,about_me,179156,179156
1/16/16 18:44,read,about_me,179156,179156
1/16/16 18:45,read,about_me,179156,179156
1/16/16 18:46,read,about_me,179156,179156
1/19/16 2:17,read,about_me,179156,179156
1/19/16 2:20,read,about_me,179156,179156
1/23/16 16:43,read,about_me,179156,179156
1/23/16 16:44,read,about_me,179156,179156
1/23/16 16:53,read,about_me,179156,179156
1/23/16 16:54,read,about_me,179156,179156
1/23/16 16:57,read,about_me,179156,179156
1/23/16 16:59,read,about_me,179156,179156
1/23/16 17:01,read,about_me,179156,179156
1/23/16 17:04,read,about_me,179156,179156
1/23/16 17:09,read,about_me,179156,179156
1/23/16 17:10,read,about_me,179156,179156
1/23/16 17:12,read,about_me,179156,179156
1/23/16 17:14,read,about_me,179156,179156
1/23/16 17:15,read,about_me,179156,179156
1/23/16 17:17,read,about_me,179156,179156
1/23/16 17:18,read,about_me,179156,179156
1/23/16 17:19,read,about_me,179156,179156
1/23/16 23:24,read,about_me,179156,179156
1/27/16 3:13,read,about_me,179156,179156
1/30/16 16:16,read,about_me,179156,179156
1/30/16 16:17,read,about_me,179156,179156
1/30/16 16:50,read,about_me,179156,179156
1/30/16 16:53,read,about_me,179156,179156
1/30/16 16:55,read,about_me,179156,179156
1/30/16 18:01,read,about_me,179156,179156
1/30/16 18:03,read,about_me,179156,179156
1/31/16 2:23,read,about_me,179156,179156
1/31/16 2:24,read,about_me,179156,179156
2/1/16 0:41,read,about_me,179156,179156
2/1/16 0:58,read,about_me,179156,179156
2/1/16 1:00,read,about_me,179156,179156
2/1/16 1:02,read,about_me,179156,179156
2/1/16 3:28,read,about_me,179156,179156
2/2/16 0:07,read,about_me,179156,179156
2/2/16 1:56,read,about_me,179156,179156
2/3/16 3:51,read,about_me,179156,179156
2/5/16 0:02,read,about_me,179156,179156
2/5/16 0:04,read,about_me,179156,179156
2/5/16 0:07,read,about_me,179156,179156
2/5/16 0:09,read,about_me,179156,179156
2/6/16 17:17,read,about_me,179156,179156
2/6/16 17:49,read,about_me,179156,179156
2/18/16 0:44,read,about_me,179156,179156
2/27/16 18:17,read,about_me,179156,179156
2/27/16 18:19,read,about_me,179156,179156
2/27/16 18:31,read,about_me,179156,179156
2/27/16 18:33,read,about_me,179156,179156
3/3/16 22:55,read,about_me,179156,179156
3/12/16 18:56,read,about_me,179156,179156
2/1/16 0:52,read,Photo,179156,179156
2/2/16 1:56,read,Photo,179156,179156
1/16/16 18:45,read,portfolio,179156,179156
1/23/16 16:44,read,portfolio,179156,179156
2/27/16 18:17,read,portfolio,179156,179156
2/27/16 18:19,read,portfolio,179156,179156
1/16/16 18:36,read,Video,179156,179156
1/16/16 18:37,read,Video,179156,179156
1/16/16 18:46,read,Video,179156,179156
1/19/16 2:15,read,Video,179156,179156
1/19/16 2:20,read,Video,179156,179156
1/23/16 16:44,read,Video,179156,179156
1/23/16 16:45,read,Video,179156,179156
1/23/16 16:47,read,Video,179156,179156
1/23/16 17:33,read,Video,179156,179156
1/23/16 17:36,read,Video,179156,179156
4/2/16 15:25,read,Design,179178,179156
4/2/16 15:21,read,Design,179178,179156
4/2/16 16:28,read,Design,179178,179156
4/2/16 16:29,read,Design,179178,179156
2/6/16 16:46,read,Photo,179178,179156
2/6/16 16:51,read,Photo,179178,179156
1/16/16 18:45,read,Video,179178,179156
1/16/16 20:33,read,Video,179178,179156
3/19/16 15:29,read,Design,179211,179156
1/23/16 22:34,read,Video,179211,179156
1/23/16 22:35,read,Video,179211,179156
3/19/16 16:15,read,Design,179221,179156
1/16/16 20:06,read,Video,179221,179156
3/28/16 23:05,read,Design,179224,179156
1/23/16 17:25,reaction_on,Video,179227,179156
2/6/16 17:50,read,Photo,179227,179156
1/23/16 17:25,read,Video,179227,179156
1/23/16 16:41,reaction_on,Video,179272,179156
1/23/16 16:41,reaction_on,Video,179272,179156
1/23/16 17:34,read,about_me,179272,179156
2/6/16 17:02,read,Photo,179272,179156
1/16/16 18:37,read,Video,179272,179156
1/23/16 16:40,read,Video,179272,179156
1/23/16 17:31,read,Video,179272,179156
4/22/16 1:47,assess,UserChallenge,78079,179158
5/27/16 5:06,assess,UserChallenge,78079,179158
5/27/16 3:20,assess,UserChallenge,78079,179158
4/22/16 1:55,assess,UserChallenge,78079,179158
4/14/16 1:32,assess,UserChallenge,78079,179158
2/26/16 22:57,comment,VisualWork,78344,179158
2/26/16 22:53,read,Photo,78344,179158
2/26/16 10:07,assess,UserChallenge,98159,179158
2/10/16 19:21,assess,UserChallenge,98159,179158
2/26/16 10:39,assess,UserChallenge,98159,179158
2/26/16 10:40,assess,UserChallenge,98159,179158
3/9/16 22:46,assess,UserChallenge,98159,179158
2/21/16 6:03,read,Video,163335,179158
2/19/16 15:20,comment,Video,167356,179158
2/12/16 5:06,comment,VisualWork,167356,179158
2/12/16 5:20,comment,VisualWork,167356,179158
2/12/16 5:22,comment,VisualWork,167356,179158
2/12/16 13:35,comment,VisualWork,167356,179158
2/19/16 15:20,reaction_on,Video,167356,179158
2/12/16 5:04,read,Design,167356,179158
2/12/16 5:05,read,Design,167356,179158
2/12/16 5:19,read,Photo,167356,179158
2/12/16 5:20,read,Photo,167356,179158
2/12/16 13:34,read,Photo,167356,179158
2/19/16 15:18,read,Video,167356,179158
2/19/16 15:22,read,Video,167356,179158
3/19/16 15:29,assess,UserChallenge,176973,179158
2/12/16 5:28,reaction_on,Design,176973,179158
2/25/16 23:04,reaction_on,Photo,176973,179158
2/12/16 5:24,reaction_on,Photo,176973,179158
2/25/16 23:04,reaction_on,Video,176973,179158
2/21/16 21:45,read,Design,176973,179158
2/25/16 23:05,read,Design,176973,179158
2/25/16 23:04,read,Design,176973,179158
2/12/16 5:28,read,Design,176973,179158
2/6/16 16:50,read,Photo,176973,179158
2/6/16 16:51,read,Photo,176973,179158
2/6/16 16:52,read,Photo,176973,179158
2/12/16 5:23,read,Photo,176973,179158
2/21/16 21:44,read,Photo,176973,179158
2/25/16 23:04,read,Photo,176973,179158
4/9/16 16:19,read,Photo,176973,179158
2/21/16 21:44,read,Video,176973,179158
2/25/16 23:04,read,Video,176973,179158
5/21/16 19:17,read,Video,176973,179158
2/6/16 16:49,read,Photo,179103,179158
3/5/16 16:40,read,Photo,179122,179158
2/6/16 16:46,reaction_on,Photo,179129,179158
5/3/16 13:17,read,Design,179129,179158
5/9/16 18:43,read,Design,179129,179158
3/9/16 15:45,read,Design,179129,179158
3/11/16 13:57,read,Design,179129,179158
5/3/16 13:17,read,Design,179129,179158
2/6/16 16:46,read,Photo,179129,179158
1/30/16 17:00,read,about_me,179158,179158
1/30/16 17:05,read,about_me,179158,179158
1/30/16 17:09,read,about_me,179158,179158
2/13/16 16:32,read,about_me,179158,179158
3/19/16 15:22,read,about_me,179158,179158
3/19/16 15:25,read,about_me,179158,179158
3/19/16 15:25,read,badges,179158,179158
2/6/16 18:39,read,Design,179158,179158
2/6/16 16:13,read,Photo,179158,179158
2/6/16 16:14,read,Photo,179158,179158
2/13/16 16:30,read,Photo,179158,179158
2/20/16 16:55,read,Photo,179158,179158
2/27/16 16:45,read,Photo,179158,179158
2/27/16 16:50,read,Photo,179158,179158
2/27/16 16:57,read,Photo,179158,179158
3/19/16 15:38,read,Photo,179158,179158
3/19/16 15:39,read,Photo,179158,179158
4/9/16 16:18,read,Photo,179158,179158
2/13/16 18:14,read,Video,179158,179158
2/6/16 16:14,comment,VisualWork,179162,179158
2/6/16 16:14,reaction_on,Photo,179162,179158
4/16/16 16:50,read,Design,179162,179158
2/6/16 16:13,read,Photo,179162,179158
2/6/16 16:44,reaction_on,Photo,179178,179158
3/5/16 18:30,read,Design,179178,179158
2/6/16 16:12,read,Photo,179178,179158
2/6/16 16:44,read,Photo,179178,179158
2/6/16 16:50,read,Photo,179178,179158
2/6/16 16:51,read,Photo,179178,179158
2/6/16 16:47,comment,VisualWork,179211,179158
2/26/16 16:35,comment,VisualWork,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 17:00,reaction_on,Design,179211,179158
2/6/16 16:46,reaction_on,Photo,179211,179158
2/26/16 16:35,reaction_on,Photo,179211,179158
2/26/16 16:35,reaction_on,Photo,179211,179158
4/16/16 16:51,read,Design,179211,179158
2/6/16 17:00,read,Design,179211,179158
2/6/16 16:46,read,Photo,179211,179158
2/6/16 16:47,read,Photo,179211,179158
2/13/16 16:24,read,Photo,179211,179158
2/26/16 16:34,read,Photo,179211,179158
2/26/16 16:37,read,Photo,179211,179158
2/27/16 17:01,read,Photo,179211,179158
2/27/16 17:02,read,Photo,179211,179158
3/19/16 15:36,read,Photo,179211,179158
2/6/16 16:48,reaction_on,Photo,179223,179158
2/6/16 16:48,reaction_on,Photo,179223,179158
2/6/16 16:13,read,Photo,179223,179158
2/6/16 16:46,read,Photo,179223,179158
2/6/16 16:48,read,Photo,179223,179158
2/6/16 16:49,read,Photo,179227,179158
3/25/16 5:40,assess,UserChallenge,78079,179159
5/27/16 5:35,assess,UserChallenge,78079,179159
5/27/16 5:28,assess,UserChallenge,78079,179159
3/25/16 5:20,assess,UserChallenge,78079,179159
3/25/16 5:19,assess,UserChallenge,78079,179159
2/3/16 22:01,assess,UserChallenge,98159,179159
2/26/16 10:55,assess,UserChallenge,98159,179159
3/4/16 1:50,assess,UserChallenge,98159,179159
2/3/16 21:44,assess,UserChallenge,98159,179159
2/10/16 20:13,assess,UserChallenge,98159,179159
2/10/16 20:26,assess,UserChallenge,98159,179159
2/10/16 20:30,assess,UserChallenge,98159,179159
2/12/16 15:23,read,Design,167356,179159
2/7/16 4:54,comment,Video,176974,179159
1/31/16 1:56,comment,VisualWork,176974,179159
2/7/16 5:03,comment,VisualWork,176974,179159
2/7/16 5:00,comment,VisualWork,176974,179159
1/31/16 1:55,reaction_on,Design,176974,179159
1/31/16 1:55,reaction_on,Design,176974,179159
2/7/16 4:59,reaction_on,Design,176974,179159
2/7/16 4:59,reaction_on,Design,176974,179159
2/7/16 5:03,reaction_on,Design,176974,179159
1/31/16 1:55,reaction_on,Design,176974,179159
2/7/16 4:53,reaction_on,Video,176974,179159
2/7/16 4:53,reaction_on,Video,176974,179159
1/22/16 23:48,read,about_me,176974,179159
1/31/16 1:55,read,Design,176974,179159
2/7/16 5:03,read,Design,176974,179159
2/7/16 4:59,read,Design,176974,179159
2/11/16 21:01,read,Pathways,176974,179159
2/23/16 20:36,read,Pathways,176974,179159
2/11/16 20:56,read,about_me,176974,179159
2/23/16 20:36,read,about_me,176974,179159
1/22/16 23:48,read,portfolio,176974,179159
5/21/16 19:16,read,Video,176974,179159
2/7/16 4:53,read,Video,176974,179159
2/15/16 17:49,reaction_on,Design,179106,179159
2/15/16 17:49,read,Design,179106,179159
